Index,Height(Inches),Weight(Pounds),Weight(Kilograms)
13485,67.93822,114.7389,52.04522362333303
13486,67.26702,127.2478,57.719223441894215
13487,70.93422,134.1138,60.83362061144879
13488,65.43279,132.7763,60.22693459130908
13489,68.50404,136.0545,61.71391635670869
13490,65.32412,124.1597,56.31847047083371
13491,67.15877,124.869,56.64020684024312
13492,64.08903,104.5371,47.4177174997732
13493,64.87852,119.364,54.14315522090175
13494,68.06382,112.3071,50.94216637938855
13495,67.85512,138.274,62.72067495237231
13496,68.69451,136.9217,62.10727569627142
13497,71.83913,138.6279,62.88120293930872
13498,72.68296,134.195,60.87045268983035
13499,72.97709,129.5139,58.74711965889504
13500,68.69342,111.9045,50.759548217363694
13501,68.68038,125.2037,56.792025764310985
13502,70.61549,135.1449,61.30132450331126
13503,68.58312,133.3172,60.47228522180895
13504,67.87132,122.0944,55.38165653633312
13505,67.36301,133.484,60.54794520547945
13506,70.012,125.7454,57.03773927243037
13507,71.00838,140.3572,63.66560827360973
13508,69.54254,153.5616,69.65508482264356
13509,67.29908,126.9459,57.5822825002268
13510,68.91619,133.2555,60.44429828540325
13511,66.98198,110.6282,50.18062233511749
13512,67.52527,131.6131,59.69931053252291
13513,68.68913,153.1047,69.4478363421936
13514,68.0705,145.1079,65.82051165744352
13515,65.34667,106.6298,48.36695999274245
13516,68.27458,129.4259,58.70720312074753
13517,68.43948,138.6668,62.89884786355801
13518,68.63517,125.4484,56.90302095618253
13519,65.9169,115.5298,52.40397350993377
13520,68.75507,121.4015,55.06735915812392
13521,67.50336,121.0915,54.92674408055883
13522,67.35686,119.5916,54.24639390365599
13523,68.74911,123.4175,55.98181075932142
13524,65.82688,125.1802,56.7813662342375
13525,63.66383,100.9581,45.794293749433
13526,66.73418,123.5122,56.02476639753243
13527,68.7669,121.9292,55.30672230790165
13528,63.50262,115.3714,52.332123741268255
13529,67.76649,125.1451,56.76544497868094
13530,68.57622,123.7199,56.11897849950104
13531,69.26441,135.5441,61.48240043545314
13532,69.68345,122.2247,55.440760228612895
13533,68.79655,124.5403,56.49110949832169
13534,71.45548,149.4462,67.78835162841331
13535,67.08221,107.519,48.77029846684206
13536,66.30983,107.8446,48.91798965798784
13537,67.05289,130.3873,59.14329130000908
13538,66.69178,112.7728,51.15340651365327
13539,67.73043,122.5769,55.60051710060782
13540,68.00003,137.312,62.284314614896125
13541,66.63813,102.5589,46.52041186609815
13542,65.65274,108.267,49.10958904109589
13543,69.22019,113.4516,51.46130817381837
13544,64.23796,127.21,57.70207747437176
13545,67.5943,133.0013,60.32899392179986
13546,70.42984,136.3197,61.83421028758052
13547,67.11274,128.19,58.14660255828721
13548,67.98772,113.4182,51.4461580332033
13549,69.89944,143.3529,65.02444887961535
13550,67.47588,118.6167,53.80418216456499
13551,70.73882,133.249,60.44134990474462
13552,67.09517,127.4636,57.8171096797605
13553,64.63916,124.0617,56.274017962442166
13554,65.95318,114.1656,51.78517644924249
13555,70.34111,131.5517,59.67145967522453
13556,65.08001,117.1925,53.1581692824095
13557,67.01532,127.5686,57.86473736732287
13558,67.44816,140.1632,63.57761045087543
13559,64.62936,114.2821,51.8380205025855
13560,67.18612,128.9279,58.48131180259457
13561,69.1269,125.3568,56.86147146874716
13562,67.48529,111.7304,50.68057697541504
13563,68.60783,133.3954,60.50775650911729
13564,66.35991,111.3237,50.49609906559013
13565,67.23519,123.6025,56.06572620883607
13566,68.10568,124.4485,56.44946929148144
13567,64.73949,138.3973,62.77660346548127
13568,68.29833,127.7477,57.945976594393535
13569,69.22544,131.9046,59.83153406513652
13570,68.59662,142.6983,64.7275242674408
13571,66.28389,120.2258,54.5340651365327
13572,66.43058,112.2964,50.93731289122744
13573,64.0014,116.3801,52.78966705978409
13574,67.44234,152.4923,69.17005352444887
13575,65.15728,102.1984,46.35689013880069
13576,65.33919,112.9692,51.24249296924612
13577,65.70654,130.7918,59.32677129638029
13578,64.35914,112.2244,50.904653905470376
13579,65.57652,126.7799,57.50698539417581
13580,71.05843,136.3315,61.83956273246847
13581,67.23561,122.0408,55.35734373582509
13582,65.16695,110.5248,50.13372040279416
13583,69.84415,152.3574,69.10886328585684
13584,66.61845,124.8794,56.64492424929692
13585,67.50831,150.5015,68.26703256826634
13586,66.40242,124.3254,56.39363149777737
13587,69.02896,123.8979,56.19971876984487
13588,69.10557,149.6609,67.88573890955274
13589,68.44275,126.72,57.47981493241404
13590,68.64999,139.3151,63.19291481447881
13591,72.40603,131.9203,59.83865553841967
13592,67.91361,132.3644,60.04009797695726
13593,66.90988,116.3878,52.793159756872
13594,66.08598,134.0194,60.79080105234509
13595,67.66889,121.2939,55.018552118298096
13596,68.76862,131.9744,59.863195137439895
13597,66.98014,117.2521,53.18520366506395
13598,68.74833,125.9501,57.13059058332577
13599,70.79517,133.642,60.619613535335205
13600,64.31269,110.4079,50.08069491064138
13601,68.92165,120.3599,54.594892497505214
13602,67.70132,137.2192,62.24222081103148
13603,71.41874,139.3438,63.20593304907919
13604,72.51415,114.3909,51.8873718588406
13605,68.8114,127.7579,57.95060328404246
13606,67.13979,109.7144,49.766125374217545
13607,66.74072,130.6229,59.25015875895853
13608,69.70146,156.5445,71.00811938673682
13609,72.75144,157.7481,71.5540687653089
13610,67.66406,139.4558,63.25673591581239
13611,68.27904,144.4879,65.53928150231334
13612,69.24852,136.1629,61.76308627415404
13613,70.34305,138.67,62.900299374036095
13614,72.09527,135.252,61.34990474462488
13615,67.11737,127.7587,57.95096616166198
13616,71.75284,138.0633,62.62510205933049
13617,66.32216,123.6735,56.09793159756872
13618,68.59531,128.7746,58.41177537875351
13619,67.84571,129.0955,58.5573346638846
13620,69.33815,118.5346,53.76694184886147
13621,66.37336,122.3126,55.48063140705797
13622,66.26652,110.3988,50.07656717771931
13623,64.87171,132.5079,60.10518914995917
13624,67.92885,109.6037,49.71591218361608
13625,70.33507,153.9626,69.83697722942938
13626,66.34491,120.7221,54.75918533974416
13627,68.64508,137.0787,62.17849042910278
13628,67.34987,120.2499,54.54499682482083
13629,69.2373,132.8112,60.24276512746077
13630,69.88961,131.3,59.55728930418217
13631,65.71516,125.3647,56.86505488523995
13632,69.20236,137.538,62.386827542411325
13633,72.83266,143.9874,65.31225619159939
13634,63.90262,122.0885,55.37898031388914
13635,65.38753,125.0461,56.720538873264985
13636,65.11627,123.6793,56.10056246031026
13637,68.0761,125.6445,56.99197133266805
13638,70.38111,143.9183,65.28091263721309
13639,68.29328,125.3891,56.8761226526354
13640,66.17228,121.1097,54.93499954640298
13641,69.01299,126.3802,57.325682663521725
13642,64.39616,118.3443,53.68062233511749
13643,69.66799,137.5244,62.38065862287944
13644,70.11684,148.1291,67.19091898757144
13645,70.67615,138.4174,62.78572076567177
13646,71.67171,154.5974,70.12492062052073
13647,70.98541,132.011,59.87979678853306
13648,68.69251,120.464,54.64211194774562
13649,66.13051,130.6484,59.26172548308083
13650,72.18172,145.7772,66.1241041458768
13651,64.49398,120.2569,54.54817200399165
13652,71.09941,120.904,54.84169463848317
13653,68.20045,130.0656,58.99736913725845
13654,66.33023,113.2041,51.349042910278506
13655,67.04367,138.0165,62.6038737185884
13656,68.30547,127.9004,58.01524086001996
13657,69.18392,125.2414,56.809126372131
13658,68.03723,135.8445,61.618660981583965
13659,66.57552,133.4506,60.53279506486437
13660,67.96196,126.5701,57.41182073845595
13661,70.04325,131.8625,59.81243763040915
13662,66.82989,136.6633,61.99006622516556
13663,66.06785,119.3338,54.12945659076476
13664,66.73451,114.521,51.9463848317155
13665,68.59738,131.6491,59.71564002540144
13666,67.93096,118.3885,53.70067132359611
13667,68.29048,140.8166,63.8739907466207
13668,65.61713,136.7163,62.01410686745894
13669,68.83511,133.5565,60.58083098974871
13670,68.41749,121.6358,55.17363694094166
13671,68.29963,125.9208,57.11730019051075
13672,67.07739,120.9513,54.863149777737455
13673,65.28695,127.0931,57.649051982219
13674,69.56663,132.7942,60.2350539780459
13675,69.96385,139.112,63.10078925882246
13676,71.49172,156.6047,71.03542592760591
13677,72.06918,130.0836,59.00553388369772
13678,68.32088,136.4392,61.88841513199673
13679,69.41193,124.4338,56.44280141522272
13680,69.30554,141.7445,64.29488342556472
13681,70.28825,149.8366,67.96543590674045
13682,74.74047,155.5462,70.55529347727479
13683,67.89908,128.0993,58.105461308173815
13684,63.31957,124.2271,56.349042910278506
13685,68.88209,117.1974,53.16039190782908
13686,66.09881,117.9989,53.523949922888505
13687,68.39956,135.4289,61.43014605824185
13688,65.81467,119.0041,53.97990565181892
13689,66.51669,123.0958,55.8358885965708
13690,66.68897,128.9492,58.49097341921436
13691,68.85866,122.1515,55.40755692642656
13692,65.28602,117.6903,53.383969881157576
13693,67.45382,121.8754,55.28231878798875
13694,65.72572,104.7868,47.53098067676676
13695,69.1809,138.1944,62.68456862922979
13696,67.19123,119.7814,54.33248661888778
13697,67.95791,115.3964,52.34346366687834
13698,69.90153,133.6208,60.60999727841785
13699,69.36667,120.1496,54.49950104327316
13700,68.2609,123.5765,56.05393268620158
13701,67.73458,123.3573,55.95450421845232
13702,67.99545,124.5313,56.48702712510206
13703,67.02058,120.1386,54.49451147600471
13704,68.0984,118.3992,53.70552481175723
13705,69.07483,136.2293,61.79320511657443
13706,68.55788,150.1478,68.10659530073482
13707,67.88128,91.79628,41.63851945931234
13708,64.57218,117.3649,53.23636940941668
13709,65.66127,111.9679,50.78830626871088
13710,67.40301,122.1909,55.425428649188056
13711,67.55072,136.2613,61.80772022135535
13712,66.3712,110.5685,50.15354259276059
13713,69.03177,140.8798,63.90265807856299
13714,69.56693,139.21,63.14524176721401
13715,67.997,142.6499,64.70557017145967
13716,67.77191,116.9825,53.062913907284766
13717,70.25823,146.4642,66.43572530164202
13718,67.55181,129.5468,58.76204300099791
13719,68.46142,123.4447,55.99414859838519
13720,66.27821,118.7967,53.88582962895763
13721,67.16134,128.4656,58.27161389821282
13722,70.74503,127.2149,57.70430009979134
13723,64.41245,130.2909,59.09956454685657
13724,69.93806,135.9627,61.67227614986846
13725,66.89486,141.925,64.37675768846957
13726,69.35583,129.5942,58.78354349995464
13727,70.31031,115.0746,52.197496144425294
13728,65.16672,108.6499,49.28327134174
13729,66.13636,116.5107,52.84890683117119
13730,69.9459,118.4187,53.71436995373311
13731,65.77942,130.5573,59.220402794157664
13732,65.37242,123.4043,55.97582327859929
13733,67.52532,112.6009,51.0754331851583
13734,65.66027,130.1065,59.01592125555656
13735,68.08438,125.6412,56.99047446248752
13736,70.20405,141.2656,64.07765581057788
13737,68.09138,126.8049,57.5183253197859
13738,69.8622,130.7656,59.31488705434092
13739,71.2364,165.4348,75.04073301279143
13740,67.73715,118.1487,53.59189875714415
13741,68.97119,139.1271,63.10763857389096
13742,65.20052,116.3499,52.7759684296471
13743,68.44766,143.052,64.88796153497232
13744,69.85374,123.8261,56.16715050349269
13745,68.53738,133.8745,60.72507484350903
13746,67.83017,131.8549,59.80899029302367
13747,66.23251,127.9094,58.01932323323959
13748,65.89304,115.487,52.3845595572893
13749,65.6772,121.1499,54.953234146784
13750,66.76883,136.4819,61.90778372493876
13751,69.74836,122.1892,55.42465753424657
13752,66.02269,110.8825,50.29597205842329
13753,67.8839,142.7609,64.75591944116846
13754,67.9508,132.0453,59.8953551664701
13755,68.08386,129.7618,58.85956636124467
13756,67.34271,116.0603,52.64460673137984
13757,68.1341,112.7088,51.12437630409144
13758,70.01101,140.5868,63.76975415041277
13759,67.81576,132.5872,60.14115939399437
13760,71.44931,152.6402,69.23714052435815
13761,66.86293,132.6471,60.16832985575614
13762,66.96378,97.03296,44.01386192506577
13763,70.86922,142.2524,64.52526535425928
13764,66.07424,124.2275,56.34922434908827
13765,63.1202,131.0273,59.43359339562732
13766,66.13073,123.7088,56.11394357253016
13767,68.49757,128.567,58.31760863648734
13768,67.64703,126.1548,57.22344189422117
13769,64.13542,111.5291,50.58926789440261
13770,65.18415,111.5203,50.58527624058786
13771,65.28989,102.8829,46.6673773020049
13772,66.93899,130.9771,59.41082282500227
13773,69.76519,131.7523,59.76245123831987
13774,70.14971,131.6752,59.72747890773836
13775,69.76427,128.3103,58.20117028032296
13776,66.79976,111.8919,50.75383289485621
13777,64.24878,111.8224,50.722307901660166
13778,66.26232,130.8118,59.33584323686837
13779,67.36842,140.4376,63.70207747437177
13780,69.54224,136.2962,61.82355075750703
13781,70.7088,135.0448,61.25591944116847
13782,68.30583,107.0114,48.54005261725482
13783,68.77584,115.0584,52.19014787262996
13784,64.57222,110.4544,50.10178717227615
13785,70.37127,131.4099,59.60713961716411
13786,65.67011,126.3269,57.30150594212101
13787,70.20753,146.1756,66.30481720039916
13788,64.77025,121.1153,54.93753968973964
13789,71.3765,137.7634,62.48906831171187
13790,67.69573,141.5469,64.20525265354259
13791,67.51762,124.1185,56.299782273428285
13792,67.19765,137.8119,62.511067767395446
13793,67.1093,133.0114,60.333575251746346
13794,69.1917,123.958,56.22697995101152
13795,69.15525,119.1435,54.04313707702077
13796,69.86536,121.2642,55.00508028667332
13797,66.32886,127.9168,58.02267985122017
13798,67.86215,121.1058,54.9332305180078
13799,68.27113,116.4098,52.80313889140887
13800,65.76944,126.6246,57.43654177628594
13801,67.92933,130.5733,59.22766034654812
13802,71.2216,123.3636,55.95736187970607
13803,66.912,119.4482,54.18134809035652
13804,67.41402,131.0606,59.44869817653996
13805,67.22463,119.8691,54.372267077927965
13806,68.55061,134.7133,61.105552027578696
13807,70.89052,141.621,64.2388641930509
13808,64.97357,100.993,45.810124285584685
13809,67.54977,115.0079,52.16724122289758
13810,69.25733,147.6032,66.95237231243762
13811,68.42616,141.9304,64.37920711240133
13812,66.83894,128.7245,58.3890501678309
13813,69.12521,123.8116,56.16057334663884
13814,65.94202,126.6764,57.46003810215005
13815,69.15548,137.3675,62.30948924975052
13816,66.63132,130.1165,59.0204572258006
13817,69.7449,122.1703,55.416084550485344
13818,68.182,125.3675,56.86632495690828
13819,63.34895,108.9061,49.399482899392176
13820,65.91937,120.2951,54.565499410323866
13821,68.34026,117.7427,53.40773836523632
13822,69.17937,147.5066,66.90855483988024
13823,65.73096,124.0377,56.26313163385648
13824,65.25774,137.7447,62.48058604735552
13825,66.95904,117.1612,53.14397169554567
13826,67.46686,102.788,46.624330944389
13827,64.5303,109.287,49.57225800598748
13828,68.22274,106.3999,48.26267803683208
13829,69.74043,149.3723,67.75483080830989
13830,66.82473,115.1647,52.23836523632404
13831,66.7667,106.6478,48.37512473918171
13832,66.60791,104.4031,47.35693549850313
13833,66.22167,106.6763,48.38805225437721
13834,66.96213,126.4268,57.34682028485893
13835,70.45353,144.5438,65.5646375759775
13836,71.72731,127.6123,57.8845595572893
13837,69.12426,136.6216,61.97115122924793
13838,68.64719,125.4496,56.90356527261181
13839,65.7677,112.6545,51.09974598566633
13840,69.92728,137.5083,62.37335571078653
13841,66.95014,131.6857,59.7322416764946
13842,68.99774,143.0834,64.9022044815386
13843,71.31319,127.6948,57.92198131180259
13844,65.88245,131.4081,59.606323142520175
13845,68.39531,117.7972,53.43245940306632
13846,69.5689,133.7194,60.65472194502404
13847,69.82927,127.2561,57.72298829719677
13848,67.95272,111.2289,50.45309806767667
13849,68.98352,133.427,60.52209017508845
13850,65.59897,111.5773,50.61113127097886
13851,66.58067,146.9392,66.65118388823369
13852,67.7046,133.8558,60.71659257915268
13853,69.99147,144.8165,65.68833348453234
13854,69.95446,121.3657,55.05112038465028
13855,69.13713,129.0169,58.52168193776648
13856,67.36034,123.4454,55.99446611630228
13857,64.50897,104.6736,47.47963349360428
13858,64.64068,112.5689,51.06091808037739
13859,69.21305,134.9969,61.23419214369954
13860,70.40988,141.6769,64.26422026671504
13861,68.39682,130.6472,59.26118116665154
13862,69.95437,150.2712,68.16256917354622
13863,67.70414,129.5662,58.77084278327134
13864,70.21315,143.1277,64.92229882971968
13865,71.55881,140.8115,63.87167740179624
13866,65.74844,118.1262,53.58169282409507
13867,65.92318,115.5208,52.39989113671414
13868,68.39851,139.0805,63.08650095255375
13869,67.13347,117.7219,53.398303547128734
13870,69.06374,113.4222,51.44797242130092
13871,69.31382,107.9401,48.96130817381838
13872,68.40244,130.7315,59.29941939580876
13873,66.16601,109.7068,49.76267803683208
13874,68.7271,134.0751,60.81606640660437
13875,67.8651,100.6523,45.6555837793704
13876,65.13709,103.7386,47.05552027578699
13877,68.3908,128.9968,58.51256463757598
13878,69.0989,140.9024,63.91290937131452
13879,70.78829,116.0327,52.6320874535063
13880,66.82614,103.8567,47.10909008436904
13881,68.51919,135.0276,61.248117572348725
13882,63.42416,115.1669,52.23936314977773
13883,68.67133,138.4376,62.79488342556473
13884,68.69668,141.5566,64.2096525446793
13885,68.74929,132.1818,59.95727116030119
13886,67.80121,149.1847,67.66973600653179
13887,66.66077,133.2206,60.42846774925156
13888,65.65457,125.0592,56.72648099428468
13889,67.32239,123.0962,55.836070035380565
13890,65.64744,135.0891,61.27601378934954
13891,66.16885,115.675,52.46983579787716
13892,68.84435,129.7317,58.845913090810114
13893,70.3845,132.3889,60.05121110405516
13894,64.15154,121.0638,54.91417944298285
13895,65.93081,121.1675,54.9612174544135
13896,66.42939,124.7448,56.58387008981221
13897,67.0965,128.85,58.445976594393535
13898,67.67338,118.6532,53.82073845595573
13899,67.32413,135.3278,61.38428739907466
13900,70.519,129.3913,58.69150866370316
13901,66.28763,124.8871,56.64841694638483
13902,66.89899,131.4067,59.60568810668602
13903,68.60623,129.9693,58.9536877438084
13904,65.64473,111.3161,50.49265172820466
13905,67.57584,116.4266,52.81075932141884
13906,67.27226,117.229,53.17472557380023
13907,68.58803,143.4394,65.06368502222625
13908,69.20003,131.5186,59.65644561371677
13909,69.54645,115.0614,52.19150866370317
13910,66.96253,110.8142,50.264991381656536
13911,64.22288,124.7478,56.58523088088542
13912,65.11698,129.2592,58.63158849677946
13913,67.36456,123.3457,55.94924249296924
13914,67.49718,124.9092,56.65844144062415
13915,68.31028,142.7313,64.74249296924611
13916,70.80122,127.9696,58.04662977410868
13917,66.93479,133.0576,60.35453143427379
13918,67.75842,131.14,59.4847137802776
13919,63.81449,119.4379,54.176676041005166
13920,68.51883,132.3252,60.022316973600645
13921,70.23493,125.7225,57.02735190057152
13922,68.61403,133.7697,60.67753787535153
13923,68.03872,136.8378,62.06921890592397
13924,69.29088,122.7787,55.692052980132445
13925,71.26954,135.0683,61.26657897124194
13926,64.91601,110.2655,50.01610269436632
13927,67.18613,124.0557,56.27129638029575
13928,70.79073,125.8297,57.07597750158759
13929,69.88144,129.0521,58.53764855302549
13930,66.10857,122.8552,55.72675315249931
13931,70.34043,129.3487,58.67218543046358
13932,70.71954,128.7553,58.40302095618253
13933,68.49864,113.5357,51.49945568357072
13934,64.68471,118.1635,53.59861199310532
13935,67.81336,125.1218,56.75487616801233
13936,67.32677,116.7349,52.95060328404245
13937,70.80715,139.2165,63.14819014787263
13938,68.27181,133.8987,60.73605189149959
13939,67.79985,144.0007,65.31828903202394
13940,70.24363,127.7861,57.96339472013064
13941,69.0627,108.916,49.40397350993377
13942,68.64606,109.8435,49.82468475006804
13943,68.43749,122.3513,55.49818561190238
13944,66.564,118.0219,53.534382654449786
13945,68.73434,132.5926,60.14360881792615
13946,70.34988,131.2347,59.52766941848861
13947,68.32147,132.9566,60.30871813480904
13948,68.85217,150.0004,68.03973509933775
13949,70.0906,138.4704,62.80976140796517
13950,71.53276,125.8273,57.07488886872901
13951,68.42484,131.4501,59.62537421754513
13952,68.58043,122.8021,55.70266715050349
13953,68.58863,121.4833,55.10446339472013
13954,66.78852,125.8598,57.08963077202213
13955,71.05294,140.8371,63.88328948562097
13956,67.87961,119.2717,54.1012882155493
13957,68.17244,135.1764,61.31561280957997
13958,70.42742,141.1003,64.00267622244398
13959,67.19885,119.4295,54.17286582600018
13960,68.59893,123.1239,55.84863467295654
13961,68.32595,117.3794,53.242946566270525
13962,65.62714,121.2559,55.00131543137076
13963,70.04301,154.9343,70.27773745804228
13964,68.38119,122.0905,55.37988750793794
13965,67.52926,126.9393,57.57928875986573
13966,68.10619,124.0167,56.25360609634401
13967,65.46141,108.8987,49.3961262814116
13968,67.06246,128.834,58.438719042003086
13969,65.34267,129.1537,58.58373401070488
13970,70.5704,130.5011,59.194910641386194
13971,72.34839,157.8066,71.5806041912365
13972,60.27836,110.1138,49.94729202576431
13973,67.61855,103.0198,46.72947473464574
13974,71.49569,144.1566,65.38900480812845
13975,68.74794,124.4705,56.45944842601833
13976,69.91849,135.1641,61.3100335661798
13977,65.19504,112.8648,51.1951374398984
13978,68.38232,126.0162,57.16057334663884
13979,67.25518,122.1221,55.394221173909095
13980,68.93483,127.7623,57.95259911094983
13981,68.44699,123.1308,55.85176449242493
13982,66.32658,132.9695,60.31456953642384
13983,69.33376,117.9713,53.51143064501497
13984,67.53281,125.2872,56.82990111584868
13985,70.46549,125.7753,57.05130182346004
13986,66.48216,114.7755,52.06182527442619
13987,65.5645,124.9968,56.69817653996189
13988,68.55191,136.3553,61.85035834164928
13989,69.95594,139.5419,63.295790619613534
13990,69.92062,140.3966,63.683479996371226
13991,67.83218,133.3225,60.47468928603828
13992,67.42913,130.3175,59.1116302277057
13993,66.70177,124.9376,56.671323596117205
13994,70.21284,122.9461,55.7679851220176
13995,67.96958,126.7309,57.48475913998004
13996,67.92194,120.0718,54.46421119477456
13997,68.80637,134.3642,60.94720130635943
13998,69.10289,139.7602,63.39481085004082
13999,70.25784,123.1635,55.86659711512292
14000,66.35824,122.6852,55.64964165835072
14001,66.29874,118.2763,53.649777737458045
14002,69.23979,134.1059,60.83003719495599
14003,69.96459,123.4101,55.978454141340826
14004,70.33325,130.2675,59.088950376485535
14005,67.8791,123.0713,55.82477546947291
14006,69.80115,140.0347,63.51932323323958
14007,71.85087,149.4641,67.79647101515013
14008,68.86095,135.3824,61.40905379660709
14009,68.26626,139.32,63.19513743989839
14010,68.22977,132.8191,60.246348543953545
14011,68.87266,134.2836,60.91064138619251
14012,68.69331,119.1176,54.03138891408872
14013,69.50191,124.9842,56.69246121745441
14014,67.13278,126.6367,57.44203030028123
14015,68.07784,112.9545,51.23582509298738
14016,65.60161,132.3679,60.04168556654268
14017,66.25651,108.6773,49.29569990020865
14018,65.57211,117.4159,53.259502857661246
14019,69.01055,100.181,45.44180350176902
14020,64.2501,107.6959,48.85053978045904
14021,70.00883,129.8113,58.88201941395264
14022,67.42102,147.3407,66.8333030935317
14023,65.37725,142.2231,64.51197496144424
14024,66.4546,122.3176,55.48289939217998
14025,66.25961,135.4493,61.43939943753968
14026,64.69471,112.4972,51.02839517372766
14027,70.89926,149.3595,67.74902476639753
14028,67.05572,126.9729,57.59452961988569
14029,66.16531,132.4495,60.07869908373401
14030,67.22303,135.8181,61.6066860201397
14031,69.51503,124.8695,56.640433638755326
14032,65.44081,115.6159,52.44302821373491
14033,66.5001,109.6408,49.73274063322144
14034,66.04055,121.2501,54.99868456862923
14035,67.5518,132.2297,59.97899845777012
14036,69.06258,129.0295,58.52739726027398
14037,65.86704,129.4721,58.72815930327497
14038,66.38913,136.9183,62.10573346638845
14039,67.06884,123.9572,56.226617073392
14040,65.41938,119.476,54.19395808763494
14041,70.53863,128.5198,58.2961988569355
14042,66.42745,128.774,58.41150322053887
14043,67.52661,121.3385,55.0387825455865
14044,70.4217,123.358,55.95482173636941
14045,69.38026,130.7818,59.32223532613626
14046,66.94303,134.8107,61.1497323777556
14047,66.50907,123.5263,56.03116211557652
14048,67.29972,128.9403,58.48693640569718
14049,69.81584,139.2252,63.152136441984936
14050,67.38016,120.8477,54.81615712600925
14051,67.70214,126.4529,57.35865916719586
14052,69.10227,130.6785,59.27537875351538
14053,67.94031,121.4563,55.09221627506123
14054,68.26271,123.7273,56.122335117481626
14055,67.5991,132.0902,59.91572167286583
14056,70.1651,143.8473,65.24870724848044
14057,68.83927,134.9782,61.22570987934319
14058,68.96635,117.2842,53.1997641295473
14059,67.11342,128.5372,58.304091445160125
14060,67.68551,121.7078,55.20629592669872
14061,66.45664,123.3311,55.94261997641296
14062,66.89404,106.7602,48.42610904472466
14063,69.61824,120.5271,54.67073391998549
14064,74.04804,149.6303,67.87185884060601
14065,69.64822,142.7772,64.76331307266624
14066,68.92365,115.4178,52.35317064320058
14067,67.36277,119.6295,54.26358523088088
14068,68.34878,134.3189,60.92665336115395
14069,66.00426,128.4332,58.25691735462215
14070,69.14864,126.6413,57.44411684659348
14071,68.49425,117.5148,53.30436360337475
14072,68.06637,134.2341,60.888188333484536
14073,72.93887,144.9647,65.75555656354894
14074,66.18115,132.6478,60.16864737367322
14075,67.99965,119.7057,54.298149324140425
14076,66.96461,117.8036,53.4353624240225
14077,67.74233,137.5251,62.38097614079652
14078,67.25235,127.1944,57.69500136079107
14079,68.93064,118.6825,53.83402884877075
14080,67.66692,122.408,55.52390456318607
14081,68.36323,127.859,57.996461943209646
14082,68.5151,124.2807,56.37335571078653
14083,68.59649,126.3488,57.311439716955455
14084,67.89703,117.1268,53.12836795790619
14085,68.54559,123.3066,55.93150684931507
14086,68.57763,130.224,59.06921890592397
14087,65.30062,129.1373,58.57629501950468
14088,69.64468,132.1716,59.952644470652274
14089,68.60546,139.3675,63.21668329855756
14090,66.67257,120.0443,54.45173727660347
14091,67.51525,135.3145,61.3782545586501
14092,69.19989,128.2222,58.161208382473
14093,69.93288,144.365,65.48353442801415
14094,67.73185,129.3353,58.66610723033656
14095,69.01928,126.148,57.22035743445522
14096,68.85323,122.8646,55.73101696452871
14097,64.28729,107.047,48.5562006713236
14098,72.16006,143.1819,64.94688378844235
14099,67.89779,141.3709,64.12541957724757
14100,69.10375,122.7892,55.69681574888868
14101,65.65523,137.5148,62.37630409144517
14102,68.82547,117.8694,53.46520910822824
14103,68.48097,122.2078,55.43309443890048
14104,66.68648,117.8087,53.43767576884695
14105,66.62504,126.9058,57.564093259548216
14106,64.97433,103.1333,46.78095799691554
14107,61.90725,78.56785,35.638142973782095
14108,66.97721,139.1241,63.10627778281774
14109,66.48817,111.8809,50.74884332758776
14110,66.08182,128.2333,58.16624330944389
14111,67.8436,120.26,54.5495781547673
14112,68.57876,148.3076,67.27188605642748
14113,68.22504,142.7289,64.74140433638756
14114,65.79376,113.9473,51.6861562188152
14115,69.42855,137.6963,62.4586319513744
14116,69.73313,128.2394,58.16901025129275
14117,66.27846,96.95428,43.9781729111857
14118,70.91261,149.4527,67.79130000907193
14119,69.76864,138.425,62.78916810305724
14120,66.6929,123.4958,56.01732740633221
14121,67.84359,138.9076,63.00807402703438
14122,69.76751,123.4689,56.00512564637576
14123,70.53942,148.3832,67.30617799147237
14124,68.88232,134.5561,61.03424657534246
14125,67.76694,132.0017,59.87557833620611
14126,69.68007,115.6036,52.43744897033475
14127,70.30177,114.5099,51.94134990474462
14128,68.39681,131.135,59.48244579515558
14129,68.67559,137.2308,62.24748253651455
14130,67.25836,113.6762,51.56318606549941
14131,68.33766,135.9751,61.677900752971055
14132,68.73641,133.9187,60.74512383198766
14133,69.74424,135.1867,61.32028485893132
14134,66.69188,119.4333,54.17458949469291
14135,62.52876,108.1177,49.04186700535245
14136,65.53571,117.106,53.1189331397986
14137,66.18274,115.6559,52.46117209471106
14138,69.41864,117.3108,53.21182981039644
14139,67.08846,119.7923,54.337430826453776
14140,65.80637,134.2886,60.91290937131452
14141,70.23935,147.1002,66.72421300916265
14142,65.33009,112.1983,50.89281502313344
14143,65.74455,121.3022,55.02231697360065
14144,68.90467,126.1829,57.23618797060691
14145,69.09536,121.7585,55.22929329583597
14146,68.01171,130.9674,59.40642293386555
14147,67.90225,120.5844,54.69672502948381
14148,67.34009,123.8478,56.176993558922256
14149,66.46165,108.9752,49.43082645377846
14150,66.75233,134.2032,60.87417218543047
14151,70.18221,120.1313,54.491200217726565
14152,66.7024,122.7568,55.68211920529801
